combo_index,h4_min_rsi_a,h4_overextension_mode,h4_min_bb_position_a,max_bars_in_trade,follow_through_bars,min_follow_through_pips,use_d1_regime,d1_rsi_min,d1_rsi_max,d1_atr_min,d1_atr_max,d1_bbw_min,d1_bbw_max,d1_trend_min,d1_trend_max,total_trades,wins,losses,win_rate_pct,net_pips,avg_pips_per_trade,profit_factor,max_drawdown_pips,expectancy_pips
1414,58.0,close_above_ubb,85.0,8,2,3.0,True,50.0,60.0,0.0,2.0,0.0,20.0,0.0,15.0,81,36,45,44.44,-96.3,-1.19,0.891,257.7,-1.19
1416,58.0,close_above_ubb,85.0,8,2,3.0,True,50.0,60.0,0.0,2.0,0.0,15.0,0.0,25.0,81,36,45,44.44,-96.3,-1.19,0.891,257.7,-1.19
1417,58.0,close_above_ubb,85.0,8,2,3.0,True,50.0,60.0,0.0,2.0,0.0,15.0,0.0,15.0,81,36,45,44.44,-96.3,-1.19,0.891,257.7,-1.19
1082,58.0,touch_only,85.0,8,2,5.0,True,50.0,60.0,0.0,2.0,-1000000000.0,1000000000.0,-1000000000.0,1000000000.0,356,150,206,42.13,-452.6,-1.27,0.89,691.6,-1.27
1085,58.0,touch_only,85.0,8,2,5.0,True,50.0,60.0,0.0,2.0,0.0,20.0,-1000000000.0,1000000000.0,356,150,206,42.13,-452.6,-1.27,0.89,691.6,-1.27
1088,58.0,touch_only,85.0,8,2,5.0,True,50.0,60.0,0.0,2.0,0.0,15.0,-1000000000.0,1000000000.0,356,150,206,42.13,-452.6,-1.27,0.89,691.6,-1.27
1300,58.0,touch_only,85.0,10,2,5.0,True,50.0,60.0,0.0,2.0,-1000000000.0,1000000000.0,-1000000000.0,1000000000.0,356,150,206,42.13,-455.2,-1.28,0.89,694.2,-1.28
1303,58.0,touch_only,85.0,10,2,5.0,True,50.0,60.0,0.0,2.0,0.0,20.0,-1000000000.0,1000000000.0,356,150,206,42.13,-455.2,-1.28,0.89,694.2,-1.28
1306,58.0,touch_only,85.0,10,2,5.0,True,50.0,60.0,0.0,2.0,0.0,15.0,-1000000000.0,1000000000.0,356,150,206,42.13,-455.2,-1.28,0.89,694.2,-1.28
1719,58.0,close_above_ubb,85.0,10,2,5.0,True,50.0,60.0,-1000000000.0,1000000000.0,-1000000000.0,1000000000.0,0.0,25.0,81,35,46,43.21,-97.6,-1.2,0.888,239.0,-1.2
1720,58.0,close_above_ubb,85.0,10,2,5.0,True,50.0,60.0,-1000000000.0,1000000000.0,-1000000000.0,1000000000.0,0.0,15.0,81,35,46,43.21,-97.6,-1.2,0.888,239.0,-1.2
1722,58.0,close_above_ubb,85.0,10,2,5.0,True,50.0,60.0,-1000000000.0,1000000000.0,0.0,20.0,0.0,25.0,81,35,46,43.21,-97.6,-1.2,0.888,239.0,-1.2
1723,58.0,close_above_ubb,85.0,10,2,5.0,True,50.0,60.0,-1000000000.0,1000000000.0,0.0,20.0,0.0,15.0,81,35,46,43.21,-97.6,-1.2,0.888,239.0,-1.2
1725,58.0,close_above_ubb,85.0,10,2,5.0,True,50.0,60.0,-1000000000.0,1000000000.0,0.0,15.0,0.0,25.0,81,35,46,43.21,-97.6,-1.2,0.888,239.0,-1.2
1726,58.0,close_above_ubb,85.0,10,2,5.0,True,50.0,60.0,-1000000000.0,1000000000.0,0.0,15.0,0.0,15.0,81,35,46,43.21,-97.6,-1.2,0.888,239.0,-1.2
1728,58.0,close_above_ubb,85.0,10,2,5.0,True,50.0,60.0,0.0,3.0,-1000000000.0,1000000000.0,0.0,25.0,81,35,46,43.21,-97.6,-1.2,0.888,239.0,-1.2
1729,58.0,close_above_ubb,85.0,10,2,5.0,True,50.0,60.0,0.0,3.0,-1000000000.0,1000000000.0,0.0,15.0,81,35,46,43.21,-97.6,-1.2,0.888,239.0,-1.2
1731,58.0,close_above_ubb,85.0,10,2,5.0,True,50.0,60.0,0.0,3.0,0.0,20.0,0.0,25.0,81,35,46,43.21,-97.6,-1.2,0.888,239.0,-1.2
1732,58.0,close_above_ubb,85.0,10,2,5.0,True,50.0,60.0,0.0,3.0,0.0,20.0,0.0,15.0,81,35,46,43.21,-97.6,-1.2,0.888,239.0,-1.2
1734,58.0,close_above_ubb,85.0,10,2,5.0,True,50.0,60.0,0.0,3.0,0.0,15.0,0.0,25.0,81,35,46,43.21,-97.6,-1.2,0.888,239.0,-1.2
1735,58.0,close_above_ubb,85.0,10,2,5.0,True,50.0,60.0,0.0,3.0,0.0,15.0,0.0,15.0,81,35,46,43.21,-97.6,-1.2,0.888,239.0,-1.2
1737,58.0,close_above_ubb,85.0,10,2,5.0,True,50.0,60.0,0.0,2.0,-1000000000.0,1000000000.0,0.0,25.0,81,35,46,43.21,-97.6,-1.2,0.888,239.0,-1.2
1738,58.0,close_above_ubb,85.0,10,2,5.0,True,50.0,60.0,0.0,2.0,-1000000000.0,1000000000.0,0.0,15.0,81,35,46,43.21,-97.6,-1.2,0.888,239.0,-1.2
1740,58.0,close_above_ubb,85.0,10,2,5.0,True,50.0,60.0,0.0,2.0,0.0,20.0,0.0,25.0,81,35,46,43.21,-97.6,-1.2,0.888,239.0,-1.2
1741,58.0,close_above_ubb,85.0,10,2,5.0,True,50.0,60.0,0.0,2.0,0.0,20.0,0.0,15.0,81,35,46,43.21,-97.6,-1.2,0.888,239.0,-1.2
1743,58.0,close_above_ubb,85.0,10,2,5.0,True,50.0,60.0,0.0,2.0,0.0,15.0,0.0,25.0,81,35,46,43.21,-97.6,-1.2,0.888,239.0,-1.2
1744,58.0,close_above_ubb,85.0,10,2,5.0,True,50.0,60.0,0.0,2.0,0.0,15.0,0.0,15.0,81,35,46,43.21,-97.6,-1.2,0.888,239.0,-1.2
1610,58.0,close_above_ubb,85.0,10,2,3.0,True,50.0,60.0,-1000000000.0,1000000000.0,-1000000000.0,1000000000.0,0.0,25.0,81,36,45,44.44,-98.9,-1.22,0.888,260.3,-1.22
1611,58.0,close_above_ubb,85.0,10,2,3.0,True,50.0,60.0,-1000000000.0,1000000000.0,-1000000000.0,1000000000.0,0.0,15.0,81,36,45,44.44,-98.9,-1.22,0.888,260.3,-1.22
1613,58.0,close_above_ubb,85.0,10,2,3.0,True,50.0,60.0,-1000000000.0,1000000000.0,0.0,20.0,0.0,25.0,81,36,45,44.44,-98.9,-1.22,0.888,260.3,-1.22
1614,58.0,close_above_ubb,85.0,10,2,3.0,True,50.0,60.0,-1000000000.0,1000000000.0,0.0,20.0,0.0,15.0,81,36,45,44.44,-98.9,-1.22,0.888,260.3,-1.22
1616,58.0,close_above_ubb,85.0,10,2,3.0,True,50.0,60.0,-1000000000.0,1000000000.0,0.0,15.0,0.0,25.0,81,36,45,44.44,-98.9,-1.22,0.888,260.3,-1.22
1617,58.0,close_above_ubb,85.0,10,2,3.0,True,50.0,60.0,-1000000000.0,1000000000.0,0.0,15.0,0.0,15.0,81,36,45,44.44,-98.9,-1.22,0.888,260.3,-1.22
1619,58.0,close_above_ubb,85.0,10,2,3.0,True,50.0,60.0,0.0,3.0,-1000000000.0,1000000000.0,0.0,25.0,81,36,45,44.44,-98.9,-1.22,0.888,260.3,-1.22
1620,58.0,close_above_ubb,85.0,10,2,3.0,True,50.0,60.0,0.0,3.0,-1000000000.0,1000000000.0,0.0,15.0,81,36,45,44.44,-98.9,-1.22,0.888,260.3,-1.22
1622,58.0,close_above_ubb,85.0,10,2,3.0,True,50.0,60.0,0.0,3.0,0.0,20.0,0.0,25.0,81,36,45,44.44,-98.9,-1.22,0.888,260.3,-1.22
1623,58.0,close_above_ubb,85.0,10,2,3.0,True,50.0,60.0,0.0,3.0,0.0,20.0,0.0,15.0,81,36,45,44.44,-98.9,-1.22,0.888,260.3,-1.22
1625,58.0,close_above_ubb,85.0,10,2,3.0,True,50.0,60.0,0.0,3.0,0.0,15.0,0.0,25.0,81,36,45,44.44,-98.9,-1.22,0.888,260.3,-1.22
1626,58.0,close_above_ubb,85.0,10,2,3.0,True,50.0,60.0,0.0,3.0,0.0,15.0,0.0,15.0,81,36,45,44.44,-98.9,-1.22,0.888,260.3,-1.22
1628,58.0,close_above_ubb,85.0,10,2,3.0,True,50.0,60.0,0.0,2.0,-1000000000.0,1000000000.0,0.0,25.0,81,36,45,44.44,-98.9,-1.22,0.888,260.3,-1.22
1629,58.0,close_above_ubb,85.0,10,2,3.0,True,50.0,60.0,0.0,2.0,-1000000000.0,1000000000.0,0.0,15.0,81,36,45,44.44,-98.9,-1.22,0.888,260.3,-1.22
1631,58.0,close_above_ubb,85.0,10,2,3.0,True,50.0,60.0,0.0,2.0,0.0,20.0,0.0,25.0,81,36,45,44.44,-98.9,-1.22,0.888,260.3,-1.22
1632,58.0,close_above_ubb,85.0,10,2,3.0,True,50.0,60.0,0.0,2.0,0.0,20.0,0.0,15.0,81,36,45,44.44,-98.9,-1.22,0.888,260.3,-1.22
1634,58.0,close_above_ubb,85.0,10,2,3.0,True,50.0,60.0,0.0,2.0,0.0,15.0,0.0,25.0,81,36,45,44.44,-98.9,-1.22,0.888,260.3,-1.22
1635,58.0,close_above_ubb,85.0,10,2,3.0,True,50.0,60.0,0.0,2.0,0.0,15.0,0.0,15.0,81,36,45,44.44,-98.9,-1.22,0.888,260.3,-1.22
83,55.0,touch_only,85.0,8,2,3.0,True,50.0,60.0,-1000000000.0,1000000000.0,-1000000000.0,1000000000.0,-1000000000.0,1000000000.0,405,173,232,42.72,-550.5,-1.36,0.888,888.1,-1.36
86,55.0,touch_only,85.0,8,2,3.0,True,50.0,60.0,-1000000000.0,1000000000.0,0.0,20.0,-1000000000.0,1000000000.0,405,173,232,42.72,-550.5,-1.36,0.888,888.1,-1.36
89,55.0,touch_only,85.0,8,2,3.0,True,50.0,60.0,-1000000000.0,1000000000.0,0.0,15.0,-1000000000.0,1000000000.0,405,173,232,42.72,-550.5,-1.36,0.888,888.1,-1.36
92,55.0,touch_only,85.0,8,2,3.0,True,50.0,60.0,0.0,3.0,-1000000000.0,1000000000.0,-1000000000.0,1000000000.0,405,173,232,42.72,-550.5,-1.36,0.888,888.1,-1.36
95,55.0,touch_only,85.0,8,2,3.0,True,50.0,60.0,0.0,3.0,0.0,20.0,-1000000000.0,1000000000.0,405,173,232,42.72,-550.5,-1.36,0.888,888.1,-1.36
98,55.0,touch_only,85.0,8,2,3.0,True,50.0,60.0,0.0,3.0,0.0,15.0,-1000000000.0,1000000000.0,405,173,232,42.72,-550.5,-1.36,0.888,888.1,-1.36
319,55.0,touch_only,85.0,10,2,3.0,True,50.0,60.0,0.0,2.0,-1000000000.0,1000000000.0,-1000000000.0,1000000000.0,404,172,232,42.57,-569.6,-1.41,0.885,918.7,-1.41
322,55.0,touch_only,85.0,10,2,3.0,True,50.0,60.0,0.0,2.0,0.0,20.0,-1000000000.0,1000000000.0,404,172,232,42.57,-569.6,-1.41,0.885,918.7,-1.41
325,55.0,touch_only,85.0,10,2,3.0,True,50.0,60.0,0.0,2.0,0.0,15.0,-1000000000.0,1000000000.0,404,172,232,42.57,-569.6,-1.41,0.885,918.7,-1.41
1064,58.0,touch_only,85.0,8,2,5.0,True,50.0,60.0,-1000000000.0,1000000000.0,-1000000000.0,1000000000.0,-1000000000.0,1000000000.0,357,150,207,42.02,-482.6,-1.35,0.884,691.6,-1.35
1067,58.0,touch_only,85.0,8,2,5.0,True,50.0,60.0,-1000000000.0,1000000000.0,0.0,20.0,-1000000000.0,1000000000.0,357,150,207,42.02,-482.6,-1.35,0.884,691.6,-1.35
1070,58.0,touch_only,85.0,8,2,5.0,True,50.0,60.0,-1000000000.0,1000000000.0,0.0,15.0,-1000000000.0,1000000000.0,357,150,207,42.02,-482.6,-1.35,0.884,691.6,-1.35
1073,58.0,touch_only,85.0,8,2,5.0,True,50.0,60.0,0.0,3.0,-1000000000.0,1000000000.0,-1000000000.0,1000000000.0,357,150,207,42.02,-482.6,-1.35,0.884,691.6,-1.35
1076,58.0,touch_only,85.0,8,2,5.0,True,50.0,60.0,0.0,3.0,0.0,20.0,-1000000000.0,1000000000.0,357,150,207,42.02,-482.6,-1.35,0.884,691.6,-1.35
1079,58.0,touch_only,85.0,8,2,5.0,True,50.0,60.0,0.0,3.0,0.0,15.0,-1000000000.0,1000000000.0,357,150,207,42.02,-482.6,-1.35,0.884,691.6,-1.35
1282,58.0,touch_only,85.0,10,2,5.0,True,50.0,60.0,-1000000000.0,1000000000.0,-1000000000.0,1000000000.0,-1000000000.0,1000000000.0,357,150,207,42.02,-485.2,-1.36,0.883,694.2,-1.36
1285,58.0,touch_only,85.0,10,2,5.0,True,50.0,60.0,-1000000000.0,1000000000.0,0.0,20.0,-1000000000.0,1000000000.0,357,150,207,42.02,-485.2,-1.36,0.883,694.2,-1.36
1288,58.0,touch_only,85.0,10,2,5.0,True,50.0,60.0,-1000000000.0,1000000000.0,0.0,15.0,-1000000000.0,1000000000.0,357,150,207,42.02,-485.2,-1.36,0.883,694.2,-1.36
1291,58.0,touch_only,85.0,10,2,5.0,True,50.0,60.0,0.0,3.0,-1000000000.0,1000000000.0,-1000000000.0,1000000000.0,357,150,207,42.02,-485.2,-1.36,0.883,694.2,-1.36
1294,58.0,touch_only,85.0,10,2,5.0,True,50.0,60.0,0.0,3.0,0.0,20.0,-1000000000.0,1000000000.0,357,150,207,42.02,-485.2,-1.36,0.883,694.2,-1.36
1297,58.0,touch_only,85.0,10,2,5.0,True,50.0,60.0,0.0,3.0,0.0,15.0,-1000000000.0,1000000000.0,357,150,207,42.02,-485.2,-1.36,0.883,694.2,-1.36
301,55.0,touch_only,85.0,10,2,3.0,True,50.0,60.0,-1000000000.0,1000000000.0,-1000000000.0,1000000000.0,-1000000000.0,1000000000.0,405,172,233,42.47,-599.6,-1.48,0.879,918.7,-1.48
304,55.0,touch_only,85.0,10,2,3.0,True,50.0,60.0,-1000000000.0,1000000000.0,0.0,20.0,-1000000000.0,1000000000.0,405,172,233,42.47,-599.6,-1.48,0.879,918.7,-1.48
307,55.0,touch_only,85.0,10,2,3.0,True,50.0,60.0,-1000000000.0,1000000000.0,0.0,15.0,-1000000000.0,1000000000.0,405,172,233,42.47,-599.6,-1.48,0.879,918.7,-1.48
310,55.0,touch_only,85.0,10,2,3.0,True,50.0,60.0,0.0,3.0,-1000000000.0,1000000000.0,-1000000000.0,1000000000.0,405,172,233,42.47,-599.6,-1.48,0.879,918.7,-1.48
313,55.0,touch_only,85.0,10,2,3.0,True,50.0,60.0,0.0,3.0,0.0,20.0,-1000000000.0,1000000000.0,405,172,233,42.47,-599.6,-1.48,0.879,918.7,-1.48
316,55.0,touch_only,85.0,10,2,3.0,True,50.0,60.0,0.0,3.0,0.0,15.0,-1000000000.0,1000000000.0,405,172,233,42.47,-599.6,-1.48,0.879,918.7,-1.48
973,58.0,touch_only,85.0,8,2,3.0,True,50.0,60.0,0.0,2.0,-1000000000.0,1000000000.0,-1000000000.0,1000000000.0,355,150,205,42.25,-563.3,-1.59,0.869,814.6,-1.59
976,58.0,touch_only,85.0,8,2,3.0,True,50.0,60.0,0.0,2.0,0.0,20.0,-1000000000.0,1000000000.0,355,150,205,42.25,-563.3,-1.59,0.869,814.6,-1.59
979,58.0,touch_only,85.0,8,2,3.0,True,50.0,60.0,0.0,2.0,0.0,15.0,-1000000000.0,1000000000.0,355,150,205,42.25,-563.3,-1.59,0.869,814.6,-1.59
955,58.0,touch_only,85.0,8,2,3.0,True,50.0,60.0,-1000000000.0,1000000000.0,-1000000000.0,1000000000.0,-1000000000.0,1000000000.0,356,150,206,42.13,-593.3,-1.67,0.863,814.6,-1.67
958,58.0,touch_only,85.0,8,2,3.0,True,50.0,60.0,-1000000000.0,1000000000.0,0.0,20.0,-1000000000.0,1000000000.0,356,150,206,42.13,-593.3,-1.67,0.863,814.6,-1.67
961,58.0,touch_only,85.0,8,2,3.0,True,50.0,60.0,-1000000000.0,1000000000.0,0.0,15.0,-1000000000.0,1000000000.0,356,150,206,42.13,-593.3,-1.67,0.863,814.6,-1.67
964,58.0,touch_only,85.0,8,2,3.0,True,50.0,60.0,0.0,3.0,-1000000000.0,1000000000.0,-1000000000.0,1000000000.0,356,150,206,42.13,-593.3,-1.67,0.863,814.6,-1.67
967,58.0,touch_only,85.0,8,2,3.0,True,50.0,60.0,0.0,3.0,0.0,20.0,-1000000000.0,1000000000.0,356,150,206,42.13,-593.3,-1.67,0.863,814.6,-1.67
970,58.0,touch_only,85.0,8,2,3.0,True,50.0,60.0,0.0,3.0,0.0,15.0,-1000000000.0,1000000000.0,356,150,206,42.13,-593.3,-1.67,0.863,814.6,-1.67
1191,58.0,touch_only,85.0,10,2,3.0,True,50.0,60.0,0.0,2.0,-1000000000.0,1000000000.0,-1000000000.0,1000000000.0,355,150,205,42.25,-593.9,-1.67,0.863,845.2,-1.67
1194,58.0,touch_only,85.0,10,2,3.0,True,50.0,60.0,0.0,2.0,0.0,20.0,-1000000000.0,1000000000.0,355,150,205,42.25,-593.9,-1.67,0.863,845.2,-1.67
1197,58.0,touch_only,85.0,10,2,3.0,True,50.0,60.0,0.0,2.0,0.0,15.0,-1000000000.0,1000000000.0,355,150,205,42.25,-593.9,-1.67,0.863,845.2,-1.67
1173,58.0,touch_only,85.0,10,2,3.0,True,50.0,60.0,-1000000000.0,1000000000.0,-1000000000.0,1000000000.0,-1000000000.0,1000000000.0,356,150,206,42.13,-623.9,-1.75,0.857,845.2,-1.75
1176,58.0,touch_only,85.0,10,2,3.0,True,50.0,60.0,-1000000000.0,1000000000.0,0.0,20.0,-1000000000.0,1000000000.0,356,150,206,42.13,-623.9,-1.75,0.857,845.2,-1.75
1179,58.0,touch_only,85.0,10,2,3.0,True,50.0,60.0,-1000000000.0,1000000000.0,0.0,15.0,-1000000000.0,1000000000.0,356,150,206,42.13,-623.9,-1.75,0.857,845.2,-1.75
1182,58.0,touch_only,85.0,10,2,3.0,True,50.0,60.0,0.0,3.0,-1000000000.0,1000000000.0,-1000000000.0,1000000000.0,356,150,206,42.13,-623.9,-1.75,0.857,845.2,-1.75
1185,58.0,touch_only,85.0,10,2,3.0,True,50.0,60.0,0.0,3.0,0.0,20.0,-1000000000.0,1000000000.0,356,150,206,42.13,-623.9,-1.75,0.857,845.2,-1.75
1188,58.0,touch_only,85.0,10,2,3.0,True,50.0,60.0,0.0,3.0,0.0,15.0,-1000000000.0,1000000000.0,356,150,206,42.13,-623.9,-1.75,0.857,845.2,-1.75
576,55.0,close_above_ubb,85.0,8,2,5.0,True,45.0,65.0,-1000000000.0,1000000000.0,-1000000000.0,1000000000.0,0.0,15.0,194,84,110,43.3,-334.9,-1.73,0.841,692.3,-1.73
575,55.0,close_above_ubb,85.0,8,2,5.0,True,45.0,65.0,-1000000000.0,1000000000.0,-1000000000.0,1000000000.0,0.0,25.0,194,84,110,43.3,-334.9,-1.73,0.841,692.3,-1.73
578,55.0,close_above_ubb,85.0,8,2,5.0,True,45.0,65.0,-1000000000.0,1000000000.0,0.0,20.0,0.0,25.0,194,84,110,43.3,-334.9,-1.73,0.841,692.3,-1.73
579,55.0,close_above_ubb,85.0,8,2,5.0,True,45.0,65.0,-1000000000.0,1000000000.0,0.0,20.0,0.0,15.0,194,84,110,43.3,-334.9,-1.73,0.841,692.3,-1.73
581,55.0,close_above_ubb,85.0,8,2,5.0,True,45.0,65.0,-1000000000.0,1000000000.0,0.0,15.0,0.0,25.0,194,84,110,43.3,-334.9,-1.73,0.841,692.3,-1.73
582,55.0,close_above_ubb,85.0,8,2,5.0,True,45.0,65.0,-1000000000.0,1000000000.0,0.0,15.0,0.0,15.0,194,84,110,43.3,-334.9,-1.73,0.841,692.3,-1.73
584,55.0,close_above_ubb,85.0,8,2,5.0,True,45.0,65.0,0.0,3.0,-1000000000.0,1000000000.0,0.0,25.0,194,84,110,43.3,-334.9,-1.73,0.841,692.3,-1.73
585,55.0,close_above_ubb,85.0,8,2,5.0,True,45.0,65.0,0.0,3.0,-1000000000.0,1000000000.0,0.0,15.0,194,84,110,43.3,-334.9,-1.73,0.841,692.3,-1.73
587,55.0,close_above_ubb,85.0,8,2,5.0,True,45.0,65.0,0.0,3.0,0.0,20.0,0.0,25.0,194,84,110,43.3,-334.9,-1.73,0.841,692.3,-1.73
588,55.0,close_above_ubb,85.0,8,2,5.0,True,45.0,65.0,0.0,3.0,0.0,20.0,0.0,15.0,194,84,110,43.3,-334.9,-1.73,0.841,692.3,-1.73
590,55.0,close_above_ubb,85.0,8,2,5.0,True,45.0,65.0,0.0,3.0,0.0,15.0,0.0,25.0,194,84,110,43.3,-334.9,-1.73,0.841,692.3,-1.73
591,55.0,close_above_ubb,85.0,8,2,5.0,True,45.0,65.0,0.0,3.0,0.0,15.0,0.0,15.0,194,84,110,43.3,-334.9,-1.73,0.841,692.3,-1.73
593,55.0,close_above_ubb,85.0,8,2,5.0,True,45.0,65.0,0.0,2.0,-1000000000.0,1000000000.0,0.0,25.0,194,84,110,43.3,-334.9,-1.73,0.841,692.3,-1.73
594,55.0,close_above_ubb,85.0,8,2,5.0,True,45.0,65.0,0.0,2.0,-1000000000.0,1000000000.0,0.0,15.0,194,84,110,43.3,-334.9,-1.73,0.841,692.3,-1.73
596,55.0,close_above_ubb,85.0,8,2,5.0,True,45.0,65.0,0.0,2.0,0.0,20.0,0.0,25.0,194,84,110,43.3,-334.9,-1.73,0.841,692.3,-1.73
597,55.0,close_above_ubb,85.0,8,2,5.0,True,45.0,65.0,0.0,2.0,0.0,20.0,0.0,15.0,194,84,110,43.3,-334.9,-1.73,0.841,692.3,-1.73
599,55.0,close_above_ubb,85.0,8,2,5.0,True,45.0,65.0,0.0,2.0,0.0,15.0,0.0,25.0,194,84,110,43.3,-334.9,-1.73,0.841,692.3,-1.73
600,55.0,close_above_ubb,85.0,8,2,5.0,True,45.0,65.0,0.0,2.0,0.0,15.0,0.0,15.0,194,84,110,43.3,-334.9,-1.73,0.841,692.3,-1.73
793,55.0,close_above_ubb,85.0,10,2,5.0,True,45.0,65.0,-1000000000.0,1000000000.0,-1000000000.0,1000000000.0,0.0,25.0,194,84,110,43.3,-337.5,-1.74,0.84,694.9,-1.74
794,55.0,close_above_ubb,85.0,10,2,5.0,True,45.0,65.0,-1000000000.0,1000000000.0,-1000000000.0,1000000000.0,0.0,15.0,194,84,110,43.3,-337.5,-1.74,0.84,694.9,-1.74
796,55.0,close_above_ubb,85.0,10,2,5.0,True,45.0,65.0,-1000000000.0,1000000000.0,0.0,20.0,0.0,25.0,194,84,110,43.3,-337.5,-1.74,0.84,694.9,-1.74
797,55.0,close_above_ubb,85.0,10,2,5.0,True,45.0,65.0,-1000000000.0,1000000000.0,0.0,20.0,0.0,15.0,194,84,110,43.3,-337.5,-1.74,0.84,694.9,-1.74
799,55.0,close_above_ubb,85.0,10,2,5.0,True,45.0,65.0,-1000000000.0,1000000000.0,0.0,15.0,0.0,25.0,194,84,110,43.3,-337.5,-1.74,0.84,694.9,-1.74
800,55.0,close_above_ubb,85.0,10,2,5.0,True,45.0,65.0,-1000000000.0,1000000000.0,0.0,15.0,0.0,15.0,194,84,110,43.3,-337.5,-1.74,0.84,694.9,-1.74
802,55.0,close_above_ubb,85.0,10,2,5.0,True,45.0,65.0,0.0,3.0,-1000000000.0,1000000000.0,0.0,25.0,194,84,110,43.3,-337.5,-1.74,0.84,694.9,-1.74
803,55.0,close_above_ubb,85.0,10,2,5.0,True,45.0,65.0,0.0,3.0,-1000000000.0,1000000000.0,0.0,15.0,194,84,110,43.3,-337.5,-1.74,0.84,694.9,-1.74
805,55.0,close_above_ubb,85.0,10,2,5.0,True,45.0,65.0,0.0,3.0,0.0,20.0,0.0,25.0,194,84,110,43.3,-337.5,-1.74,0.84,694.9,-1.74
806,55.0,close_above_ubb,85.0,10,2,5.0,True,45.0,65.0,0.0,3.0,0.0,20.0,0.0,15.0,194,84,110,43.3,-337.5,-1.74,0.84,694.9,-1.74
808,55.0,close_above_ubb,85.0,10,2,5.0,True,45.0,65.0,0.0,3.0,0.0,15.0,0.0,25.0,194,84,110,43.3,-337.5,-1.74,0.84,694.9,-1.74
809,55.0,close_above_ubb,85.0,10,2,5.0,True,45.0,65.0,0.0,3.0,0.0,15.0,0.0,15.0,194,84,110,43.3,-337.5,-1.74,0.84,694.9,-1.74
811,55.0,close_above_ubb,85.0,10,2,5.0,True,45.0,65.0,0.0,2.0,-1000000000.0,1000000000.0,0.0,25.0,194,84,110,43.3,-337.5,-1.74,0.84,694.9,-1.74
812,55.0,close_above_ubb,85.0,10,2,5.0,True,45.0,65.0,0.0,2.0,-1000000000.0,1000000000.0,0.0,15.0,194,84,110,43.3,-337.5,-1.74,0.84,694.9,-1.74
814,55.0,close_above_ubb,85.0,10,2,5.0,True,45.0,65.0,0.0,2.0,0.0,20.0,0.0,25.0,194,84,110,43.3,-337.5,-1.74,0.84,694.9,-1.74
815,55.0,close_above_ubb,85.0,10,2,5.0,True,45.0,65.0,0.0,2.0,0.0,20.0,0.0,15.0,194,84,110,43.3,-337.5,-1.74,0.84,694.9,-1.74
817,55.0,close_above_ubb,85.0,10,2,5.0,True,45.0,65.0,0.0,2.0,0.0,15.0,0.0,25.0,194,84,110,43.3,-337.5,-1.74,0.84,694.9,-1.74
818,55.0,close_above_ubb,85.0,10,2,5.0,True,45.0,65.0,0.0,2.0,0.0,15.0,0.0,15.0,194,84,110,43.3,-337.5,-1.74,0.84,694.9,-1.74
1447,58.0,close_above_ubb,85.0,8,2,5.0,True,45.0,65.0,-1000000000.0,1000000000.0,-1000000000.0,1000000000.0,0.0,25.0,185,80,105,43.24,-327.4,-1.77,0.837,664.8,-1.77
1448,58.0,close_above_ubb,85.0,8,2,5.0,True,45.0,65.0,-1000000000.0,1000000000.0,-1000000000.0,1000000000.0,0.0,15.0,185,80,105,43.24,-327.4,-1.77,0.837,664.8,-1.77
1450,58.0,close_above_ubb,85.0,8,2,5.0,True,45.0,65.0,-1000000000.0,1000000000.0,0.0,20.0,0.0,25.0,185,80,105,43.24,-327.4,-1.77,0.837,664.8,-1.77
1451,58.0,close_above_ubb,85.0,8,2,5.0,True,45.0,65.0,-1000000000.0,1000000000.0,0.0,20.0,0.0,15.0,185,80,105,43.24,-327.4,-1.77,0.837,664.8,-1.77
1453,58.0,close_above_ubb,85.0,8,2,5.0,True,45.0,65.0,-1000000000.0,1000000000.0,0.0,15.0,0.0,25.0,185,80,105,43.24,-327.4,-1.77,0.837,664.8,-1.77
1454,58.0,close_above_ubb,85.0,8,2,5.0,True,45.0,65.0,-1000000000.0,1000000000.0,0.0,15.0,0.0,15.0,185,80,105,43.24,-327.4,-1.77,0.837,664.8,-1.77
1456,58.0,close_above_ubb,85.0,8,2,5.0,True,45.0,65.0,0.0,3.0,-1000000000.0,1000000000.0,0.0,25.0,185,80,105,43.24,-327.4,-1.77,0.837,664.8,-1.77
1457,58.0,close_above_ubb,85.0,8,2,5.0,True,45.0,65.0,0.0,3.0,-1000000000.0,1000000000.0,0.0,15.0,185,80,105,43.24,-327.4,-1.77,0.837,664.8,-1.77
1459,58.0,close_above_ubb,85.0,8,2,5.0,True,45.0,65.0,0.0,3.0,0.0,20.0,0.0,25.0,185,80,105,43.24,-327.4,-1.77,0.837,664.8,-1.77
1460,58.0,close_above_ubb,85.0,8,2,5.0,True,45.0,65.0,0.0,3.0,0.0,20.0,0.0,15.0,185,80,105,43.24,-327.4,-1.77,0.837,664.8,-1.77
1462,58.0,close_above_ubb,85.0,8,2,5.0,True,45.0,65.0,0.0,3.0,0.0,15.0,0.0,25.0,185,80,105,43.24,-327.4,-1.77,0.837,664.8,-1.77
1463,58.0,close_above_ubb,85.0,8,2,5.0,True,45.0,65.0,0.0,3.0,0.0,15.0,0.0,15.0,185,80,105,43.24,-327.4,-1.77,0.837,664.8,-1.77
