signal_index,signal_time,entry_price,session,a_open,a_high,a_low,a_close,a_bb_touch_strength,a_bb_position,a_bb_width_pct,a_rsi_value,a_rsi_divergence,a_volume_ratio,a_candle_rejection,a_candle_body_pct,a_atr_pct,a_trend_strength,a_prev_candle_body_pct,a_prev_volume_ratio,a_gap_from_prev_close,a_price_momentum,a_prev_was_selloff,a_previous_touches,a_time_since_last_touch,a_support_distance_pct,b_open,b_high,b_low,b_close,b_bb_touch_strength,b_bb_position,b_bb_width_pct,b_rsi_value,b_rsi_divergence,b_volume_ratio,b_candle_rejection,b_candle_body_pct,b_atr_pct,b_trend_strength,b_prev_candle_body_pct,b_prev_volume_ratio,b_gap_from_prev_close,b_price_momentum,b_prev_was_selloff,b_previous_touches,b_time_since_last_touch,b_support_distance_pct,c_open,c_high,c_low,c_close,c_bb_touch_strength,c_bb_position,c_bb_width_pct,c_rsi_value,c_rsi_divergence,c_volume_ratio,c_candle_rejection,c_candle_body_pct,c_atr_pct,c_trend_strength,c_prev_candle_body_pct,c_prev_volume_ratio,c_gap_from_prev_close,c_price_momentum,c_prev_was_selloff,c_previous_touches,c_time_since_last_touch,c_support_distance_pct,exit_index,final_pnl_pips,hit_tp_first,hit_sl_first,is_profitable
8008,2004-12-28 00:00:00,1.3619,3,1.3539,1.3642,1.3537,1.3632,1.011921,1.064101,1.771799,79.723101,0,1.276983,-0.021505,0.682218,0.282711,1.186363,0.03693,1.031771,0.0,0.11093,0,0,43,20.774648,1.3634,1.364,1.3611,1.3618,1.016564,0.957816,1.768137,75.542719,0,1.05932,-0.4375,-0.117492,0.277999,1.194118,0.682218,1.276983,0.014671,0.54665,0,0,44,20.6932,1.3619,1.3628,1.3593,1.3606,1.013972,0.880832,1.682006,72.055059,0,1.002504,-1.0,-0.095546,0.276743,1.198552,-0.117492,1.05932,0.007343,-0.132246,0,0,45,20.623254,8010,10.0,0,1,1
8082,2005-01-13 00:00:00,1.3254,3,1.3218,1.3294,1.3217,1.3273,1.016253,1.234651,1.65142,63.021915,0,1.346533,-0.018182,0.414375,0.411934,-0.861674,1.028278,1.341084,-0.060487,1.031952,0,3,17,18.631809,1.3273,1.3289,1.3254,1.3255,1.018967,1.051742,1.794481,60.2759,0,0.989121,-0.055556,-0.135798,0.40189,-0.908563,0.414375,1.346533,0.0,0.279942,0,2,18,18.521313,1.3254,1.3265,1.3249,1.3253,1.018391,0.970609,1.908122,59.963264,0,0.823114,-4.0,-0.007545,0.381864,-0.953671,-0.135798,0.989121,-0.007544,-0.037724,0,1,19,18.509017,8085,20.0,0,1,1
8083,2005-01-13 04:00:00,1.3252,3,1.3273,1.3289,1.3254,1.3255,1.018967,1.051742,1.794481,60.2759,0,0.989121,-0.055556,-0.135798,0.40189,-0.908563,0.414375,1.346533,0.0,0.279942,0,2,18,18.521313,1.3254,1.3265,1.3249,1.3253,1.018391,0.970609,1.908122,59.963264,0,0.823114,-4.0,-0.007545,0.381864,-0.953671,-0.135798,0.989121,-0.007544,-0.037724,0,1,19,18.509017,1.3252,1.3258,1.3245,1.3252,1.017872,0.91012,2.002544,59.796261,0,0.778168,0.0,0.0,0.361621,-0.995963,-0.007545,0.823114,-0.007545,-0.030191,0,0,20,18.502867,8085,20.0,0,1,1
8172,2005-02-02 12:00:00,1.3075,1,1.3067,1.3098,1.3064,1.309,1.00501,1.065165,0.655977,58.813481,0,0.966184,-0.130435,0.175707,0.310585,-1.547173,0.16835,1.037679,-0.007652,0.276328,0,3,3,17.49427,1.309,1.3093,1.3061,1.3074,1.004792,0.838618,0.688281,55.478377,0,1.19725,-0.8125,-0.12238,0.306236,-1.527918,0.175707,0.966184,0.0,-0.022964,0,3,4,17.3933,1.3075,1.3088,1.3057,1.307,1.004471,0.768558,0.709316,54.644118,0,1.162166,-2.6,-0.038256,0.301391,-1.504667,-0.12238,1.19725,0.007649,-0.030626,0,3,5,17.368018,8173,0.0,0,1,0
8213,2005-02-11 04:00:00,1.2873,3,1.2896,1.2909,1.2867,1.2874,1.012126,1.074277,1.173104,56.952152,0,0.859713,-0.318182,-0.170887,0.363788,-1.673217,0.806514,1.387009,0.007755,0.672874,0,2,18,16.109989,1.2873,1.2883,1.2861,1.2872,1.011783,0.977623,1.285503,56.561458,0,0.743692,-11.0,-0.007769,0.350064,-1.670331,-0.170887,0.859713,-0.007768,-0.046631,0,1,19,16.096955,1.2873,1.2884,1.2866,1.2872,1.012112,0.917596,1.362047,56.561458,0,0.77717,-6.0,-0.007769,0.335048,-1.668894,-0.007769,0.743692,0.007769,0.038877,0,0,20,16.096955,8216,10.0,0,1,1
8221,2005-02-14 08:00:00,1.2935,1,1.2881,1.2957,1.2877,1.2948,1.011395,1.06356,1.583144,67.975881,0,0.715402,-0.059701,0.517454,0.330687,-1.643458,-0.023319,0.132419,0.124368,0.155557,0,0,26,16.589435,1.2946,1.2949,1.2927,1.2934,1.014825,0.93981,1.622642,64.500357,0,0.898667,-0.583333,-0.092779,0.319549,-1.64373,0.517454,0.715402,-0.015446,0.388289,0,0,27,16.49915,1.2935,1.2991,1.2925,1.2988,1.014928,1.07382,1.833857,70.719072,0,1.106725,-0.188679,0.408069,0.331787,-1.6255,-0.092779,0.898667,0.007732,-0.015471,0,0,28,16.84632,8221,-30.0,0,1,0
8243,2005-02-18 00:00:00,1.307,3,1.3032,1.3091,1.3014,1.3082,1.004679,1.008599,0.979531,69.130954,1,1.239168,-0.36,0.382205,0.34017,-0.988725,-0.168802,1.193003,-0.007673,-0.076781,0,0,48,17.443816,1.3082,1.3091,1.3064,1.307,1.008296,0.870477,1.001193,65.76055,0,0.853575,-0.5,-0.091813,0.330918,-0.930681,0.382205,1.239168,0.0,0.384202,0,0,49,17.368018,1.307,1.3079,1.3057,1.3062,1.007305,0.782026,0.978582,63.536592,0,0.763933,-0.625,-0.061246,0.3195,-0.87544,-0.091813,0.853575,0.0,-0.053582,0,0,50,17.317409,8246,40.0,1,0,1
8311,2005-03-05 00:00:00,1.3238,3,1.315,1.3256,1.3143,1.3247,1.005513,1.237915,1.082213,65.442427,0,1.425114,-0.072165,0.732241,0.309387,1.205405,0.167351,1.182204,0.030428,0.259364,0,4,12,18.472107,1.3246,1.3251,1.3228,1.3239,1.01253,1.090523,1.218746,63.679302,0,0.873073,-1.571429,-0.052874,0.299871,1.201601,0.732241,1.425114,-0.007549,0.646732,0,4,13,18.422842,1.3238,1.3248,1.3236,1.3241,1.013633,1.020539,1.363995,63.940858,0,0.083726,-0.666667,0.022657,0.284883,1.189827,-0.052874,0.873073,-0.007553,0.060478,0,4,14,18.435164,8315,10.0,0,1,1
8313,2005-03-07 04:00:00,1.3234,3,1.3238,1.3248,1.3236,1.3241,1.013633,1.020539,1.363995,63.940858,0,0.083726,-0.666667,0.022657,0.284883,1.189827,-0.052874,0.873073,-0.007553,0.060478,0,4,14,18.435164,1.3236,1.3248,1.3229,1.3233,1.013393,0.932525,1.458405,62.017034,0,0.589319,-1.333333,-0.022671,0.27495,1.180685,0.022657,0.083726,-0.037761,-0.052886,0,4,15,18.385854,1.3234,1.3249,1.3225,1.3229,1.013262,0.869014,1.54926,61.028314,0,0.785855,-0.8,-0.037796,0.268346,1.170534,-0.022671,0.589319,0.007557,-0.030237,0,3,16,18.361176,8315,10.0,0,1,1
8458,2005-04-07 16:00:00,1.2924,1,1.2898,1.2942,1.2889,1.2926,1.005625,1.082355,0.783363,57.653264,0,1.141588,-0.321429,0.216618,0.311024,-1.883761,0.255834,0.845667,-0.007753,0.20213,0,6,11,16.44747,1.2927,1.2941,1.2891,1.2923,1.006021,0.993181,0.853995,56.952531,0,1.262189,-8.0,-0.030953,0.316511,-1.873327,0.216618,1.141588,0.007736,0.015517,0,6,12,16.428074,1.2924,1.2935,1.2897,1.2903,1.006543,0.795932,0.87698,52.381636,0,1.169248,-0.285714,-0.162753,0.315395,-1.869178,-0.030953,1.262189,0.007738,0.046544,0,5,13,16.298535,8459,40.0,1,0,1
8504,2005-04-19 00:00:00,1.3025,3,1.2977,1.3046,1.2969,1.3032,1.016173,1.079723,1.936128,68.06105,0,1.341778,-0.145455,0.422038,0.397984,-1.370012,-0.038527,1.123477,-0.007705,0.08489,0,4,11,17.127072,1.3031,1.3036,1.301,1.3024,1.019975,0.972222,2.144181,66.521562,0,0.896876,-2.0,-0.053747,0.384043,-1.343596,0.422038,1.341778,-0.007673,0.316138,0,3,12,17.076167,1.3025,1.3031,1.3009,1.3027,1.020382,0.927379,2.322802,66.824609,0,0.939673,-8.0,0.015353,0.368592,-1.315575,-0.053747,0.896876,0.007678,-0.007686,0,3,13,17.095264,8505,0.0,0,1,0
8575,2005-05-04 12:00:00,1.2945,1,1.2887,1.2977,1.2885,1.2962,1.006131,1.031092,1.170799,61.202371,0,1.188203,-0.026667,0.578614,0.320346,-0.110978,0.100869,0.928219,-0.007759,0.139893,0,3,12,16.679525,1.2967,1.297,1.2927,1.2946,1.009582,0.896866,1.2263,57.966061,0,1.223151,-0.904762,-0.162212,0.321556,-0.115711,0.578614,1.188203,0.038574,0.32596,0,3,13,16.576549,1.2945,1.2965,1.2938,1.2954,1.010327,0.962056,1.196122,59.129768,0,1.216912,-0.777778,0.069477,0.313292,-0.124942,-0.162212,1.223151,-0.007724,0.085093,0,3,14,16.628069,8577,10.0,0,1,1
8778,2005-06-20 04:00:00,1.2226,3,1.2287,1.2292,1.2282,1.2283,1.026061,1.053689,2.450852,70.205744,0,0.062487,-0.25,-0.032565,0.411954,-2.593503,0.29304,0.872687,0.01628,0.359536,0,0,26,12.073598,1.2188,1.2235,1.218,1.2227,1.016816,0.829037,2.470748,60.034528,0,0.704981,-0.205128,0.318966,0.444452,-2.587102,-0.032565,0.062487,-0.773427,-0.830484,0,0,27,11.670892,1.2226,1.2241,1.2217,1.2226,1.01905,0.795074,2.459813,59.867731,0,0.899988,0.0,0.0,0.426761,-2.573123,0.318966,0.704981,-0.008179,0.303777,0,0,28,11.663668,8780,20.0,0,1,1
8874,2005-07-11 16:00:00,1.201,1,1.2009,1.2032,1.1994,1.2017,1.008977,1.124754,0.965475,63.568728,0,1.176441,-1.875,0.066572,0.356581,-1.538362,0.374719,1.023786,0.0,0.284281,0,2,6,10.12732,1.2017,1.2022,1.1991,1.2007,1.008805,0.961308,1.050395,60.816341,0,1.097671,-1.6,-0.083285,0.349828,-1.522362,0.066572,1.176441,0.0,-0.025013,0,2,7,10.052469,1.201,1.2091,1.2001,1.2066,1.010369,1.193763,1.318251,69.270313,0,1.231258,-0.160714,0.464114,0.37653,-1.498591,-0.083285,1.097671,0.024985,0.083396,0,2,8,10.492292,8874,-30.0,0,1,0
8877,2005-07-12 04:00:00,1.2064,3,1.2067,1.2086,1.2061,1.2074,1.015948,1.094523,1.545073,70.20888,0,0.991565,-0.857143,0.057976,0.364193,-1.478383,0.464114,1.231258,0.008288,0.499958,0,2,9,10.551598,1.2073,1.2082,1.2052,1.2066,1.015364,0.97053,1.690153,67.973101,0,0.884395,-2.0,-0.058014,0.356163,-1.46312,0.057976,0.991565,-0.008282,-0.074621,0,2,10,10.492292,1.2064,1.2184,1.2059,1.2158,1.017244,1.187365,2.132646,77.031509,0,1.263968,-0.053191,0.773153,0.401658,-1.42581,-0.058014,0.884395,-0.016576,0.058082,0,2,11,11.1696,8877,-30.0,0,1,0
8883,2005-07-13 04:00:00,1.2211,3,1.2206,1.2259,1.2199,1.2242,1.031344,1.00819,3.410313,78.817803,0,1.059064,-0.194444,0.29407,0.420903,-1.288352,0.368732,1.335562,0.016388,0.34548,0,2,15,11.779121,1.224,1.2246,1.2203,1.2213,1.031451,0.885929,3.58025,72.589535,0,0.906097,-0.37037,-0.221076,0.416915,-1.256448,0.29407,1.059064,-0.016337,0.03279,0,2,16,11.569639,1.2211,1.2227,1.2203,1.2217,1.030769,0.852851,3.677546,72.907543,0,0.902427,-1.333333,0.049112,0.401041,-1.216952,-0.221076,0.906097,-0.016376,0.0,0,2,17,11.598592,8885,20.0,0,1,1
8922,2005-07-21 12:00:00,1.2166,1,1.2179,1.2203,1.2148,1.2165,1.015656,1.004657,1.685455,62.946804,0,0.967586,-1.214286,-0.115084,0.439574,-0.021249,0.295615,0.963137,0.008212,0.082386,0,3,9,11.220715,1.2165,1.2185,1.2134,1.2164,1.014755,0.933365,1.832725,62.76374,0,1.032558,-30.0,-0.008221,0.438158,0.008303,-0.115084,0.967586,0.0,-0.115245,0,3,10,11.213417,1.2166,1.2257,1.2136,1.2195,1.015352,0.985402,2.037874,66.059064,0,1.402262,-1.034483,0.237802,0.476699,0.040549,-0.008221,1.032558,0.016442,0.016483,0,3,11,11.439114,8922,-30.0,0,1,0
8968,2005-08-01 20:00:00,1.2208,2,1.2219,1.2246,1.2204,1.2235,1.015964,1.06066,1.733235,74.970233,0,1.11657,-0.9375,0.130772,0.368129,0.208745,0.245539,1.033218,0.008185,0.328839,0,1,19,11.728647,1.2235,1.2245,1.2183,1.2206,1.013161,0.890193,1.679102,66.710414,0,1.20857,-0.793103,-0.237588,0.378928,0.232386,0.130772,1.11657,0.0,-0.172075,0,0,20,11.518925,1.2208,1.2214,1.2177,1.2179,1.011894,0.734228,1.62924,60.074204,0,0.959992,-0.068966,-0.238115,0.374342,0.235159,-0.237588,1.20857,0.016385,-0.049249,0,0,21,11.322769,8969,20.0,0,1,1
9020,2005-08-12 08:00:00,1.2457,1,1.2471,1.248,1.2454,1.2463,1.011214,1.028635,1.154479,67.298545,0,0.890044,-1.125,-0.06419,0.332728,1.718848,0.35279,1.006575,-0.008018,0.257607,0,0,71,13.343497,1.246,1.2472,1.2451,1.2457,1.010878,0.925389,1.22067,65.632232,0,0.838974,-2.0,-0.024083,0.321152,1.745645,-0.06419,0.890044,-0.024071,-0.024089,0,0,72,13.301758,1.2457,1.2489,1.245,1.2466,1.010901,0.921763,1.314857,66.953972,0,1.01867,-0.777778,0.072196,0.320344,1.768009,-0.024083,0.838974,0.0,-0.008031,0,0,73,13.364351,9020,-30.0,0,1,0
9077,2005-08-25 12:00:00,1.2309,1,1.2288,1.2324,1.2281,1.2306,1.010343,1.051486,1.172328,63.697397,0,1.058602,-0.388889,0.14627,0.330994,0.387697,0.138324,0.938497,-0.016273,0.203982,0,0,24,12.237933,1.2307,1.2324,1.2282,1.2305,1.010047,0.981246,1.209348,63.434184,0,1.096345,-11.5,-0.016254,0.331757,0.359163,0.14627,1.058602,0.008126,0.008143,0,0,25,12.2308,1.2309,1.2316,1.2262,1.2268,1.007865,0.709231,1.171613,54.466131,0,1.077187,-0.146341,-0.334203,0.34043,0.336526,-0.016254,1.096345,0.032507,-0.16284,0,0,26,11.966091,9077,40.0,1,0,1
9112,2005-09-02 04:00:00,1.2478,3,1.2457,1.2528,1.2455,1.2503,1.029441,1.087137,3.026565,78.935971,0,1.01919,-0.043478,0.367912,0.399768,0.254339,0.321105,1.178917,0.0,0.500282,0,7,13,13.620731,1.25,1.2507,1.2466,1.2479,1.03067,0.949666,3.287741,73.58401,0,0.873901,-0.619048,-0.168283,0.395395,0.276705,0.367912,1.01919,-0.023994,0.088318,0,6,14,13.454604,1.2478,1.2497,1.2472,1.2485,1.031244,0.906397,3.503148,74.057568,0,0.875406,-0.857143,0.056067,0.381279,0.301722,-0.168283,0.873901,-0.008013,0.048131,0,5,15,13.496195,9113,-30.0,0,1,0
9200,2005-09-22 08:00:00,1.2194,1,1.2217,1.2274,1.221,1.2254,1.009365,1.006469,1.283614,58.630998,0,1.063338,-0.189189,0.301942,0.379174,-0.68243,0.090031,0.935026,-0.008185,0.073764,0,5,14,11.865513,1.2255,1.226,1.2184,1.2197,1.006982,0.665566,1.203237,48.805726,0,1.133774,-0.224138,-0.475527,0.398243,-0.711732,0.301942,1.063338,0.008161,-0.21294,0,5,15,11.453636,1.2194,1.2234,1.2185,1.2216,1.007075,0.771139,1.242002,51.710633,0,1.142192,-0.409091,0.180092,0.397873,-0.722495,-0.475527,1.133774,-0.024596,0.008207,0,4,16,11.591356,9200,-30.0,0,1,0
9267,2005-10-07 04:00:00,1.2164,3,1.215,1.2209,1.2146,1.2179,1.027357,1.109809,2.680147,75.25063,0,1.095857,-0.137931,0.238115,0.394265,-1.769439,0.576132,1.225424,0.0,0.637998,0,2,18,11.322769,1.2179,1.2193,1.2158,1.2165,1.028518,0.982836,2.918642,72.120051,0,0.812351,-0.5,-0.115084,0.387075,-1.754131,0.238115,1.095857,0.0,0.098798,0,1,19,11.220715,1.2164,1.2182,1.2163,1.2169,1.028859,0.93016,3.10809,72.472421,0,0.840095,-0.2,0.041088,0.370461,-1.735516,-0.115084,0.812351,-0.00822,0.041125,0,0,20,11.249897,9269,40.0,1,0,1
9304,2005-10-17 00:00:00,1.2078,3,1.2085,1.2111,1.2066,1.2077,1.010621,1.010192,1.136127,58.674972,0,0.976371,-1.375,-0.066242,0.414665,-1.183655,0.496483,1.389877,0.0,0.617078,0,4,7,10.573818,1.2077,1.2082,1.2071,1.2074,1.011163,0.92432,1.227264,58.065171,0,0.033757,-1.0,-0.024847,0.391649,-1.14759,-0.066242,0.976371,0.0,0.041439,0,3,8,10.551598,1.2078,1.2124,1.2058,1.2114,1.010556,1.063991,1.42303,63.510529,0,1.317525,-0.555556,0.297177,0.401389,-1.103104,-0.024847,0.033757,0.033129,-0.107696,0,2,9,10.846954,9304,-30.0,0,1,0
9306,2005-10-17 08:00:00,1.2102,1,1.2078,1.2124,1.2058,1.2114,1.010556,1.063991,1.42303,63.510529,0,1.317525,-0.555556,0.297177,0.401389,-1.103104,-0.024847,0.033757,0.033129,-0.107696,0,2,9,10.846954,1.2115,1.2122,1.2075,1.2103,1.011774,0.937601,1.494716,61.158588,0,1.567434,-2.333333,-0.099149,0.400796,-1.069859,0.297177,1.317525,0.008255,0.140985,0,1,10,10.765926,1.2102,1.2111,1.205,1.2061,1.009117,0.683262,1.458428,53.07649,0,1.469536,-0.268293,-0.339939,0.409589,-1.046058,-0.099149,1.567434,-0.008262,-0.207039,0,1,11,10.455186,9306,40.0,1,0,1
9453,2005-11-18 04:00:00,1.1748,3,1.1717,1.1765,1.1716,1.1752,1.005462,1.127303,0.75573,58.986895,0,1.024128,-0.028571,0.297822,0.355639,-1.87232,0.375491,1.21404,-0.008534,0.437205,0,5,3,8.100749,1.1752,1.1757,1.174,1.1745,1.007611,0.968147,0.827068,57.242537,0,0.830649,-0.714286,-0.0596,0.340772,-1.875692,0.297822,1.024128,0.0,0.204848,0,4,4,8.045977,1.1748,1.1751,1.1712,1.1725,1.005107,0.737519,0.84012,52.468405,0,0.879707,-0.565217,-0.196162,0.34073,-1.869936,-0.0596,0.830649,0.025543,-0.238501,0,4,5,7.889126,9454,20.0,0,1,1
9545,2005-12-09 00:00:00,1.1818,3,1.1776,1.1853,1.1763,1.1833,1.005373,1.002556,1.12628,64.771361,0,1.29972,-0.22807,0.481704,0.346186,-0.538029,0.059453,1.084585,0.016987,0.017005,0,0,25,8.729823,1.1834,1.1849,1.1802,1.182,1.008832,0.863245,1.194149,61.65603,0,0.990865,-1.285714,-0.118443,0.350214,-0.526607,0.481704,1.29972,0.008451,0.331548,0,0,26,8.629442,1.1818,1.1827,1.179,1.1795,1.007744,0.694751,1.169352,56.070822,0,0.890988,-0.217391,-0.194998,0.348295,-0.523781,-0.118443,0.990865,-0.01692,-0.101678,0,0,27,8.435778,9546,10.0,0,1,1
9558,2005-12-13 00:00:00,1.1955,3,1.1957,1.1984,1.1943,1.1976,1.02323,1.112923,2.314272,76.139641,0,1.220418,-0.736842,0.158651,0.386955,-0.294714,0.66912,1.258404,0.008364,0.631951,0,0,38,9.819639,1.1975,1.1979,1.1943,1.1954,1.022799,0.965113,2.430051,71.005539,0,0.989173,-0.52381,-0.175673,0.381487,-0.259495,0.158651,1.220418,-0.00835,0.0,0,0,39,9.653672,1.1955,1.1973,1.1946,1.1969,1.022567,0.953649,2.540115,72.373377,0,0.911133,-0.642857,0.116969,0.369907,-0.221447,-0.175673,0.989173,0.008365,0.025119,0,0,40,9.766898,9560,40.0,1,0,1
9862,2006-02-20 00:00:00,1.1925,3,1.1913,1.1945,1.1909,1.1936,1.004209,1.011707,0.638979,57.853312,0,0.790322,-0.173913,0.192694,0.298028,-1.223023,0.319006,1.322101,0.008395,0.320108,0,3,2,9.517426,1.1937,1.1941,1.1926,1.1932,1.005737,0.904362,0.687941,56.702807,0,0.109248,-1.2,-0.041904,0.285812,-1.223517,0.192694,0.790322,0.008378,0.142749,0,3,3,9.487094,1.1925,1.1956,1.1923,1.1948,1.005751,1.021027,0.766879,60.119207,0,0.678336,-0.086957,0.192501,0.28477,-1.219409,-0.041904,0.109248,-0.058666,-0.025155,0,3,4,9.608303,9862,-30.0,0,1,0
9865,2006-02-20 12:00:00,1.1946,1,1.1948,1.1977,1.1944,1.1965,1.007944,1.097817,0.881188,63.421729,0,0.871585,-0.235294,0.142081,0.283754,-1.213331,0.192501,0.678336,0.0,0.17613,0,3,5,9.736732,1.1965,1.1973,1.193,1.1947,1.006908,0.890575,0.932405,57.949781,0,1.056722,-0.944444,-0.150665,0.289592,-1.213024,0.142081,0.871585,0.0,-0.117214,0,3,6,9.600737,1.1946,1.195,1.1931,1.1942,1.007053,0.815735,0.973676,56.491735,0,1.000976,-2.75,-0.033495,0.280384,-1.210015,-0.150665,1.056722,-0.00837,0.008382,0,3,7,9.562887,9866,0.0,0,1,0
9918,2006-03-03 04:00:00,1.2016,3,1.2012,1.2048,1.201,1.2039,1.016097,1.104465,1.665597,75.392016,0,0.972733,-0.074074,0.224271,0.314207,-0.896337,0.574426,1.372701,0.0,0.687458,0,0,21,10.291552,1.2039,1.2044,1.2012,1.2015,1.015872,0.92764,1.723358,67.998456,0,0.901251,-0.125,-0.19975,0.31137,-0.883104,0.224271,0.972733,0.0,0.016653,0,0,22,10.11236,1.2016,1.203,1.2009,1.2026,1.014996,0.930486,1.750576,69.475985,0,0.8467,-0.7,0.083153,0.301338,-0.862174,-0.19975,0.901251,0.008323,-0.024975,0,0,23,10.194578,9921,-30.0,0,1,0
9967,2006-03-15 00:00:00,1.2012,3,1.1953,1.2034,1.1952,1.2012,1.006575,1.141646,1.013365,66.562657,0,1.250894,-0.016949,0.491175,0.294522,-0.021437,-0.175688,1.262254,0.0,0.108887,0,2,13,10.08991,1.2013,1.2028,1.2009,1.2011,1.011611,1.026158,1.141364,66.235048,0,1.018991,-1.0,-0.016651,0.284807,-0.021397,0.491175,1.250894,0.008325,0.476908,0,2,14,10.082424,1.2012,1.2029,1.2005,1.2022,1.011419,1.010321,1.263993,68.095238,0,1.014674,-0.7,0.083181,0.278481,-0.017218,-0.016651,1.018991,0.008326,-0.033308,0,2,15,10.164698,9969,-30.0,0,1,0
9974,2006-03-16 04:00:00,1.2056,3,1.2049,1.2076,1.2044,1.207,1.013325,1.0001,1.539207,74.600388,0,0.904036,-0.238095,0.173985,0.276882,0.00058,0.257261,1.289435,-0.008299,0.249709,0,0,20,10.521955,1.2069,1.2076,1.2049,1.2057,1.013174,0.887018,1.549003,69.614011,0,0.983564,-0.666667,-0.099527,0.273377,0.005267,0.173985,0.904036,-0.008285,0.041514,0,0,21,10.425479,1.2056,1.2067,1.2042,1.205,1.011879,0.818723,1.521423,67.016455,0,0.944547,-1.333333,-0.049793,0.268817,0.001494,-0.099527,0.983564,-0.008294,-0.058096,0,0,22,10.373444,9976,10.0,0,1,1
9980,2006-03-17 04:00:00,1.2174,3,1.217,1.2187,1.2166,1.2183,1.022457,1.062406,2.223231,82.116029,0,0.864074,-0.307692,0.106706,0.309815,0.065255,0.287616,1.194291,0.008218,0.387821,0,0,26,11.351884,1.2181,1.2186,1.2166,1.2175,1.021886,0.968155,2.311678,79.454871,0,0.843869,-1.5,-0.049281,0.299608,0.091088,0.106706,0.864074,-0.016416,0.0,0,0,27,11.293634,1.2174,1.2181,1.2161,1.2167,1.020954,0.890625,2.380573,76.775397,0,0.842887,-0.857143,-0.057533,0.290132,0.118353,-0.049281,0.843869,-0.008214,-0.041098,0,0,28,11.235309,9982,10.0,0,1,1
10061,2006-04-05 04:00:00,1.2248,3,1.2254,1.2271,1.2245,1.2256,1.018012,1.016292,1.845095,71.924713,0,0.85784,-4.5,0.016319,0.371969,0.545039,0.163212,1.193116,0.0,0.139025,0,0,49,11.879896,1.2257,1.2269,1.2242,1.225,1.018199,0.932903,2.001901,70.459441,0,0.940749,-1.142857,-0.057143,0.361313,0.578531,0.016319,0.85784,0.008159,-0.0245,0,0,50,11.836735,1.2248,1.2285,1.2245,1.2279,1.019094,0.977639,2.217642,73.29161,0,0.961538,-0.096774,0.252464,0.357981,0.61369,-0.057143,0.940749,-0.016327,0.024506,0,0,51,12.044955,10061,-30.0,0,1,0
10116,2006-04-18 00:00:00,1.2252,3,1.225,1.2289,1.2213,1.2267,1.014874,1.182757,1.6237,74.757476,0,1.298398,-2.176471,0.138583,0.308861,0.614739,0.563219,1.245145,-0.008163,0.336839,0,0,36,11.958914,1.2266,1.2288,1.2247,1.2251,1.01811,1.004322,1.819587,70.066388,0,1.084101,-0.266667,-0.122439,0.311079,0.599584,0.138583,1.298398,-0.008152,0.278392,0,0,37,11.843931,1.2252,1.2266,1.2244,1.2263,1.018114,0.975503,1.998718,71.510339,0,0.968521,-0.727273,0.089701,0.30139,0.587254,-0.122439,1.084101,0.008163,-0.024496,0,0,38,11.930197,10119,10.0,0,1,1
10159,2006-04-27 00:00:00,1.2452,3,1.2417,1.2473,1.2417,1.2463,1.007744,1.048814,1.088354,69.182496,0,1.269756,0.0,0.369093,0.344608,1.348351,0.144963,1.273447,0.0,0.258377,0,0,79,13.343497,1.2463,1.2466,1.2432,1.2453,1.008537,0.926379,1.099354,66.220604,0,0.900884,-2.1,-0.080302,0.339752,1.382799,0.369093,1.269756,0.0,0.120802,0,0,80,13.27391,1.2452,1.2465,1.2441,1.2463,1.008921,0.944172,1.127424,67.709395,0,0.780122,-1.0,0.088261,0.328986,1.416914,-0.080302,0.900884,-0.00803,0.072394,0,0,81,13.343497,10162,10.0,0,1,1
10165,2006-04-28 00:00:00,1.2535,3,1.2428,1.255,1.2423,1.2547,1.006533,1.268174,1.298849,73.592929,1,1.436,-0.042017,0.948434,0.365431,1.501873,-0.056315,1.056461,-0.01609,0.161251,0,0,85,13.923647,1.2547,1.255,1.2525,1.2534,1.014812,1.073265,1.437577,70.453517,0,0.877924,-0.692308,-0.103718,0.353928,1.522858,0.948434,1.436,0.0,0.821058,0,0,86,13.834371,1.2535,1.2546,1.2522,1.2539,1.01473,1.006732,1.587285,70.966523,0,0.817649,-3.25,0.0319,0.342188,1.547173,-0.103718,0.877924,0.007978,-0.023952,0,0,87,13.86873,10167,0.0,0,1,0
10167,2006-04-28 08:00:00,1.2529,1,1.2535,1.2546,1.2522,1.2539,1.01473,1.006732,1.587285,70.966523,0,0.817649,-3.25,0.0319,0.342188,1.547173,-0.103718,0.877924,0.007978,-0.023952,0,0,87,13.86873,1.2539,1.2546,1.252,1.2529,1.014421,0.901274,1.666948,68.408289,0,0.87223,-0.9,-0.079815,0.332822,1.570197,0.0319,0.817649,0.0,-0.015972,0,0,88,13.799984,1.2529,1.2569,1.2522,1.2561,1.014322,0.982193,1.764145,71.899209,0,1.073568,-0.21875,0.254757,0.334989,1.59219,-0.079815,0.87223,0.0,0.015974,0,0,89,14.019584,10167,-30.0,0,1,0
